COSERO_LamaH_daily                                 10:58 21 06 2021
NB_	IZ_	NZ_	TONZ_	Div_TONZ	QDIV_LT_	QDIV_UT_	QDIV_RATIO_	X_COORD	Y_COORD	WATERBODY_	DFZON_	ELEV_	NC_	ETSLPCOR_	CTMAX_	CTMIN_	NVAR_	RAINTRT_	SNOWCOR_	SNOWTRT_	THRT_	M_	FK_	PWP_	KBF_	BETA_	FKFAK_	H1_	H2_	TAB1_	TAB2_	TVS1_	TVS2_	TAB4_	TAB3_	TAB5_	PCor1_	PCor2_	PCor3_	PCor4_	PCor5_	PCor6_	PCor7_	PCor8_	PCor9_	PCor10_	PCor11_	PCor12_	TCor1_	TCor2_	TCor3_	TCor4_	TCor5_	TCor6_	TCor7_	TCor8_	TCor9_	TCor10_	TCor11_	TCor12_	TMMon1_	TMMon2_	TMMon3_	TMMon4_	TMMon5_	TMMon6_	TMMon7_	TMMon8_	TMMon9_	TMMon10_	TMMon11_	TMMon12_	INTMAX1_	INTMAX2_	INTMAX3_	INTMAX4_	INTMAX5_	INTMAX6_	INTMAX7_	INTMAX8_	INTMAX9_	INTMAX10_	INTMAX11_	INTMAX12_	ETVEGCOR1_	ETVEGCOR2_	ETVEGCOR3_	ETVEGCOR4_	ETVEGCOR5_	ETVEGCOR6_	ETVEGCOR7_	ETVEGCOR8_	ETVEGCOR9_	ETVEGCOR10_	ETVEGCOR11_	ETVEGCOR12_	DAYSDRY1_	DAYSDRY2_	DAYSDRY3_	DAYSDRY4_	DAYSDRY5_	DAYSDRY6_	DAYSDRY7_	DAYSDRY8_	DAYSDRY9_	DAYSDRY10_	DAYSDRY11_	DAYSDRY12_	DAYSWET1_	DAYSWET2_	DAYSWET3_	DAYSWET4_	DAYSWET5_	DAYSWET6_	DAYSWET7_	DAYSWET8_	DAYSWET9_	DAYSWET10_	DAYSWET11_	DAYSWET12_	ETSYSCOR1_	ETSYSCOR2_	ETSYSCOR3_	ETSYSCOR4_	ETSYSCOR5_	ETSYSCOR6_	ETSYSCOR7_	ETSYSCOR8_	ETSYSCOR9_	ETSYSCOR10_	ETSYSCOR11_	ETSYSCOR12_	KMELTRINI_	KSHINI_	KSWINI_	TSOILINI_	BW0INI_	BW1INI_	BW2INI_	BW3INI_	BW4INI_	BAREGR_	CTNeg_	CTRed_	DWHCAP_	EVPNS_	EVPSNO_	NSRHOMAX_	PEX2_	PEX3_	SETCON_	SNOWDET_	SOILTYPE_	SRHOMAX_	TSOILMAX_	TSOILMIN_	TVAR_	UADJ_	WHCAP_	SPARE1_	SPARE2_	SPARE3_	GLAC_CT_	GLAC_GLFAKT_	GLAC_ICECOV_	GLAC_TAB_
113	1	113	476	476	0	0	0	0	0	0	124.392	905	6	1.462	6.5429	6.8797	4.8449	0.0112	1	-1.9926	0	97.6528	1	0	2526.1338	9.4166	0.8782	2.6753	16.5677	83.6581	76.8137	93.6971	123.0226	0.5802	4761.4004	7.1338	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-4.35	-3.1	0.59	4.36	9.83	13.46	15.41	15.29	11.47	7.29	1.3	-3.01	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
114	1	114	740	740	0	0	0	0	0	0	35.871	947	6	0.5086	5.6325	6.8805	6.7436	1.2892	1	-1.8621	0	124.7469	1	0	1834.9458	9.9526	0.998	3.9441	6.8874	10.4205	1.4416	344.2011	408.2739	0.2283	6239.502	0.1234	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-3.52	-2.47	1.34	5.46	10.95	14.4	16.36	16.24	12.31	8	2.06	-2.2	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
115	1	115	790	790	0	0	0	0	0	0	38.435	1027	5	1.9619	6.1595	6.8635	6.8795	0.1308	1	-1.9847	0	48.7657	1	0	1052.5515	2.2109	0.8182	4.0207	36.846	36.3402	3.5857	54.3971	194.7673	0.0506	3051.6626	0.275	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-3.6	-2.58	1.22	5.34	10.79	14.24	16.2	16.09	12.17	7.87	1.97	-2.27	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
116	1	116	614	614	0	0	0	0	0	0	37.555	649	3	1.0532	6.9269	6.8612	0.6405	0.027	1	-1.8921	0	127.2518	1	0	9996.2217	3.3266	0.5698	2.2956	33.27	26.2514	273.1581	11.3026	940.9679	2.1771	3530.0791	1.7497	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.69	-1.88	2.13	6.72	11.61	14.84	16.78	16.6	12.66	8.47	2.81	-1.19	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
117	1	117	477	477	0	0	0	0	0	0	34.732	818	6	1.7982	6.9216	6.8519	0.7909	0.0321	1	-1.8713	0	142.5616	1	0	9973.2939	8.7747	0.9118	19.4943	13.7042	112.1852	308.2318	58.4408	279.5576	2.649	2197.0869	0.9499	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-3.66	-2.52	1.34	5.46	10.83	14.2	16.12	15.94	12.06	7.86	1.96	-2.3	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
118	1	118	692	692	0	0	0	0	0	0	33.914	952	6	0.5166	3.0396	6.919	2.8179	3.8432	1	-1.8962	0	101.7418	1	0	1050.791	8.8	0.9987	2.0428	20.2975	9.4635	8.844	58.9475	539.6017	3.4264	4884.166	0.4035	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-3.42	-2.38	1.45	5.56	11.09	14.52	16.49	16.36	12.42	8.11	2.16	-2.09	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
119	1	119	478	478	0	0	0	0	0	0	98.028	647	3	1.6346	6.0662	6.9268	1.1636	1.0399	1	-1.9276	0	91.0257	1	0	9946.4814	3.1578	0.9569	4.7965	13.2	17.0588	487.2271	23.3093	226.8986	0.0904	2557.1553	1.0007	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.33	-1.51	2.6	7.21	12.01	15.23	17.17	16.99	12.98	8.67	3.02	-0.92	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
120	1	120	478	478	0	0	0	0	0	0	58.492	593	5	1.768	6.8822	6.8843	0.9921	0.9199	1	-1.9784	0	184.4714	1	0	9974.3438	0.6993	0.6807	5.9565	0.2441	8.4441	194.8676	39.8043	152.0252	0.1235	9864.9014	0.3415	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.72	-0.87	3.26	7.84	12.55	15.74	17.68	17.52	13.43	9.03	3.42	-0.41	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
121	1	121	479	479	0	0	0	0	0	0	54.71	721	6	1.9887	6.3643	6.6095	1.6785	0.7374	1	-1.8822	0	58.0701	1	0	9990.2236	8.2828	0.4573	3.8948	30.5663	22.9248	478.6545	32.8021	538.2346	0.191	2638.2207	0.2208	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.36	-1.63	2.32	6.9	11.78	15.02	16.98	16.82	12.86	8.63	3	-0.89	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
122	1	122	770	770	0	0	0	0	0	0	80.761	714	6	1.5506	6.067	6.6351	1.8657	0.997	1	-1.8824	0	64.9761	1	0	9838.5762	2.0134	0.9727	3.2213	20.7047	19.2422	174.0263	44.0808	146.0513	0.2337	1662.9951	0.2166	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.29	-1.56	2.44	7.06	12	15.28	17.25	17.12	13.13	8.79	3.09	-0.85	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
123	1	123	805	805	0	0	0	0	0	0	44.052	436	2	1.9862	5.7518	6.6838	0.2148	0.1974	1	-0.5617	0	190.7225	1	0	9939.6094	9.9768	0.182	5.3987	47.538	19.7031	71.2847	23.2959	81.6503	0.2086	9980.3838	0.2783	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.94	0.03	4.31	8.92	13.6	16.81	18.75	18.58	14.34	9.72	4.08	0.32	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
124	1	124	480	480	0	0	0	0	0	0	170.218	1010	6	0.5022	3.5106	6.1022	9.617	0.0266	1	-1.9531	0	98.5134	1	0	1049.3708	6.5451	0.9992	1.5628	19.6393	25.2057	267.879	27.5638	217.7316	0.0836	7244.2041	0.8729	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-4.98	-3.97	-0.41	3.34	8.55	12.29	14.27	14.17	10.37	6.28	0.46	-3.75	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
125	1	125	616	616	0	0	0	0	0	0	69.926	610	5	1.9916	6.5512	6.6347	1.4746	0.396	1	-1.9717	0	490.6334	1	0	9964.6943	0.9362	0.4981	3.9457	17.7722	17.7714	159.8361	58.8787	466.8906	0.0909	2788.0703	0.2472	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.09	-1.2	2.98	7.7	12.48	15.72	17.67	17.5	13.42	8.97	3.27	-0.71	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
126	1	126	852	852	0	0	0	0	0	0	68.022	434	2	1.9856	5.7408	6.7235	0.3696	0.1585	1	-0.6175	0	499.5142	1	0	9997.8223	1.5921	0.1032	1.6232	3.9835	79.3418	113.6583	41.3776	29.3578	0.3881	9815.0205	0.2978	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.36	-0.36	3.91	8.58	13.26	16.48	18.43	18.23	14.03	9.43	3.78	-0.09	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
127	1	127	481	481	0	0	0	0	0	0	38.64	655	6	1.7064	6.8386	6.9607	1.8379	0.0083	1	-1.915	0	73.49	1	0	9272.6416	0.8668	0.9497	7.5251	0.1675	7.4031	495.1868	32.5019	141.752	0.9573	1637.7051	1.2751	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.47	-1.46	2.73	7.47	12.29	15.52	17.45	17.23	13.16	8.7	2.96	-1.14	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
128	1	128	617	617	0	0	0	0	0	0	74.849	427	2	1.9938	6.9527	5.6321	5.3789	0.8809	1	-1.8579	0	117.7706	1	0	9941.9189	9.9879	0.5507	5.7541	0.7964	15.757	428.1276	25.1911	94.9139	2.3988	9962.8662	1.1789	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.78	-0.75	3.45	8.11	12.8	16	17.94	17.74	13.6	9.08	3.48	-0.5	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
129	1	129	852	852	0	0	0	0	0	0	85.576	341	2	1.9876	4.7323	6.3284	0.6656	1.0782	1	-1.5208	0	82.2773	1	0	9935.5176	9.9506	0.5555	3.0776	49.6064	79.2913	478.2617	30.2978	9.2222	0.1407	9460.3018	0.1836	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.74	0.42	4.65	9.3	13.98	17.21	19.15	18.99	14.64	9.93	4.36	0.5	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
130	1	130	482	482	0	0	0	0	0	0	106.654	627	2	1.9815	4.7738	5.4022	1.6856	0.9094	1	0.7595	0	61.18	1	0	9945.168	8.3259	0.1145	1.2183	25.2461	118.3029	489.8695	63.0345	616.3943	0.1924	9756.0186	0.2168	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.81	-0.79	3.39	8.16	12.86	16.03	17.94	17.81	13.49	8.87	3.33	-0.44	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
131	1	131	482	482	0	0	0	0	0	0	75.989	609	2	1.9851	4.1556	4.8712	0.1733	0.0278	1	-1.6993	0	147.6257	1	0	9933.292	1.9093	0.211	1.2574	12.338	148.8299	158.5493	163.165	252.4178	0.0547	9937.0869	0.1848	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.93	-0.9	3.29	8.11	12.81	15.97	17.88	17.75	13.41	8.77	3.22	-0.56	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
132	1	132	483	483	0	0	0	0	0	0	134.178	1444	5	1.6711	6.8688	6.4875	1.5844	1.4506	1	-1.887	0	496.8409	1	0	9532.0635	0.4957	0.185	1.2164	14.1506	97.6598	499.4357	54.1899	419.8883	0.1732	1853.2388	0.3494	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.79	-5.39	-1.69	1.72	6.46	10.73	12.87	12.68	8.88	4.72	-1.43	-5.76	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
133	1	133	483	483	0	0	0	0	0	0	87.18	1566	5	0.5141	6.9753	6.6466	0.9103	1.5632	1	-1.9425	0	498.3027	1	0	1098.9805	0.5931	0.9978	2.2644	22.6708	73.5829	274.5687	30.7566	230.9261	0.1645	3994.2109	0.4144	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.19	-5.87	-2.23	1.14	5.74	10.12	12.29	12.12	8.33	4.2	-1.86	-6.2	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
134	1	134	483	483	0	0	0	0	0	0	58.555	1574	5	1.9617	6.9957	6.9494	0.5434	0.6311	1	-1.8435	0	447.6353	1	0	9973.0586	0.6232	0.1514	1.1162	2.5941	78.2733	300.3194	37.6332	243.2889	0.2043	3099.1064	0.1333	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.33	-6.02	-2.41	0.96	5.52	9.93	12.1	11.94	8.16	4.05	-1.99	-6.35	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
135	1	135	483	483	0	0	0	0	0	0	63.048	1867	3	0.5039	4.7176	6.6854	2.2152	1.8365	1	-1.9907	0	488.116	1	0	1605.3975	0.4953	0.9156	1.0264	21.8292	52.0035	401.4597	98.2998	494.996	0.1727	9818.2734	0.2029	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.84	-6.64	-3.12	0.24	4.69	9.12	11.3	11.16	7.39	3.32	-2.56	-6.87	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
136	1	136	693	618	0.02	8.5	0.5842	0	0	0	191.131	1467	3	1.6254	6.679	1.6408	0.6225	2.4655	1	-0.8828	0	374.9113	1	0	9976.6016	0.51	0.2198	6.6464	24.6886	91.1524	288.6908	127.0792	110.3959	0.1118	6297.9883	0.0978	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.7	-5.41	-1.75	1.8	6.74	10.97	13.01	12.83	8.91	4.59	-1.3	-5.65	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
137	1	137	693	693	0	0	0	0	0	0	158.368	1430	3	1.8047	6.3225	5.4011	1.2171	3.7224	1	-1.9128	0	260.6192	1	0	9942.9502	1.7586	0.6048	1.2151	9.8429	134.1602	481.1747	44.8144	307.8506	0.0543	4183.8643	0.2761	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.39	-5.05	-1.4	2.23	7.34	11.44	13.44	13.25	9.34	5.01	-0.9	-5.31	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
138	1	138	742	742	0	0	0	0	0	0	367.515	1316	5	1.6401	6.9145	6.4091	1.4321	2.9023	1	-1.9933	0	245.0019	1	0	9944.79	0.7659	0.1165	16.2326	1.5429	98.653	313.6018	6.4143	252.2697	0.0791	6343.9707	0.3031	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.46	-5.16	-1.59	2.14	7.41	11.28	13.23	13.05	9.23	5	-0.79	-5.32	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
