ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros;NEXTDOWNID
116;31.623;1651;1683;282;1458;315;8.9;108;0.713;1.06;4.56;2.12;1.04;0.46;0.62;0.41;0.33;9.45;1.11;jja;164.6;2.78;djf;321;0.062;0.023;0.41;0;0;0.009;2.76;2.65;0.7;0.05;0.91;0.99;0.65;0.63;0.46;0.038;0.1;0.513;0.311;0.176;0.113;0.012;mt;0;0.95;0;0;0;0;0.001;0;0;0;0;0.049;0;-13.6;0.014;0
119;11.352;1721;1763;318;1566;334;6.7;149;0.57;0.71;4.58;2.09;1.02;0.46;0.58;0.4;0.32;9.5;1.1;jja;163.45;2.78;djf;321;0.035;0.022;0.327;0;0;0.019;2.97;2.88;0.71;0.04;0.97;1.07;0.55;0.62;0.47;0.038;0.1;0.491;0.322;0.187;0.103;0.014;mt;0;0.854;0;0;0;0;0.001;0;0;0;0;0.145;0;-13.3;0.021;0
130;143.983;1695;1720;375;2029;394;19.6;320;0.689;0.83;3.99;2.01;0.97;0.5;0.5;0.38;0.38;10.5;1.09;jja;163.35;2.79;djf;321;0.072;0.133;0.353;0;0;0.014;3.26;3.17;0.68;0.04;0.84;0.93;0.57;0.61;0.45;0.031;0.1;0.552;0.284;0.164;0.108;0.012;mt;0;0.741;0.249;0;0;0;0.01;0;0;0;0;0;0;-13.6;0.01;0
131;171.307;1208;1154;321;1762;298;13.4;320;1.102;0.83;5.21;2.11;1.28;0.4;0.54;0.32;0.31;8.1;1.18;jja;152.8;2.7;djf;312;0.159;0.078;0.626;0;0;0.011;3.76;3.59;0.73;0.11;0.85;0.83;0.79;0.55;0.48;0.039;0.09;0.425;0.381;0.194;0.133;0.015;sc;0;0;0;0;0;0;0.851;0.149;0;0;0;0;0;-11.9;0.079;0
132;27.201;1706;1848;464;1736;353;7.4;45;0.793;0.39;5.06;1.97;1.32;0.39;0.45;0.32;0.3;7.6;1.14;jja;154.25;2.74;djf;332;0.044;0.525;0.243;0;0;0;1.87;1.86;0.51;-0.04;0.61;0.77;0.6;0.3;0.48;0.03;0.04;0.413;0.354;0.233;0.203;0.017;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;0
134;66.136;1647;1790;442;1897;374;12.5;39;0.732;0.42;5.47;2;1.27;0.37;0.48;0.35;0.33;7.45;1.13;jja;151.8;2.7;djf;313;0.003;0.449;0.38;0;0;0.003;2.36;2.32;0.61;0.01;0.77;0.91;0.77;0.3;0.48;0.029;0.05;0.402;0.375;0.222;0.192;0.018;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;0
138;30.18;596;574;134;839;128;8.2;271;0.76;0.54;4.81;2.32;1.79;0.48;0.67;0.33;0.11;8.1;1.17;jja;161.35;2.83;djf;231;0.4;0;0.319;0;0;0.279;3.13;2.92;0.74;0.19;0.95;0.81;3.58;0.56;0.47;0.082;0.09;0.419;0.348;0.233;0.071;0.009;sm;0;0;0;0;0;0;0.351;0.649;0;0;0;0;0;-12.3;0.145;0
139;26.485;801;534;470;1443;195;8.2;5;0.705;0.76;5.32;2.28;1.54;0.43;0.59;0.36;0.14;7.75;1.17;jja;155.2;2.74;djf;313;0.239;0.052;0.541;0;0;0.047;3.91;3.63;0.74;0.18;0.86;0.75;5.15;0.39;0.48;0.057;0.06;0.369;0.399;0.232;0.152;0.018;sc;0;0;0;0;0;0;0.628;0.372;0;0;0;0;0;-12;0.108;0
140;120.269;601;578;86;526;77;12.7;243;0.971;0.5;4.14;2.26;1.8;0.55;0.67;0.3;0.12;9.7;1.15;jja;174.9;3;djf;231;0.604;0;0.253;0;0.051;0.07;3.91;3.56;0.77;0.18;1.05;0.91;8.07;0.83;0.48;0.069;0.13;0.402;0.352;0.247;0.062;0.006;sm;0;0;0;0;0;0;0;0.935;0;0;0;0;0.065;-14.2;0.192;0
142;150.925;1534;1547;289;1472;315;20.3;87;0.684;0.79;4.79;2.12;1.13;0.44;0.61;0.39;0.29;8.9;1.12;jja;159.95;2.75;djf;312;0.097;0.002;0.416;0;0;0.024;3.31;3.21;0.73;0.03;0.92;1.01;0.72;0.64;0.43;0.038;0.1;0.573;0.277;0.151;0.114;0.011;mt;0;0.919;0;0;0;0;0;0;0;0;0;0.081;0;-13.5;0.016;0
143;120.099;1336;1270;412;2091;311;15.4;269;0.804;0.78;4.79;2.12;1.17;0.44;0.59;0.36;0.32;8.75;1.09;jja;159.05;2.76;djf;312;0.173;0.123;0.418;0;0;0.049;3.14;3.04;0.69;0.04;0.86;0.93;0.98;0.57;0.48;0.046;0.09;0.408;0.379;0.213;0.141;0.014;sc;0;0.439;0;0;0;0;0.561;0;0;0;0;0;0;-12;0.038;0
144;112.125;1270;1228;329;1877;317;15.1;94;0.789;0.89;5.11;2.16;1.24;0.42;0.62;0.38;0.29;8.2;1.11;jja;156.3;2.74;djf;312;0.156;0.088;0.586;0;0;0.031;3.63;3.49;0.73;0.08;0.88;0.9;0.68;0.49;0.46;0.054;0.08;0.44;0.36;0.2;0.12;0.015;sc;0;0.442;0;0;0;0;0.527;0;0;0;0;0.031;0;-12.1;0.039;0
148;40.757;481;466;56;285;83;10.3;203;0.702;0.29;3.81;2.29;1.62;0.6;0.72;0.3;0.09;10.65;1.17;jja;179.85;3.08;djf;231;0.683;0;0.273;0;0;0.045;4.37;3.92;0.8;0.27;1.04;0.78;5.11;1.02;0.55;0.095;0.18;0.413;0.327;0.26;0.074;0.062;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
150;70.298;466;462;35;177;57;8.1;251;1.165;0.32;3.59;2.27;1.68;0.63;0.72;0.29;0.08;10.9;1.16;NA;182.4;3.12;djf;231;0.626;0;0.276;0;0.004;0.053;3.7;3.28;0.77;0.27;0.99;0.72;19.72;1.17;0.57;0.217;0.2;0.414;0.325;0.261;0.082;0.075;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;151
151;18.222;439;438;17;117;53;6.6;228;0.734;0.65;3.78;2.28;1.61;0.6;0.7;0.31;0.08;11;1.16;jja;181.2;3.06;djf;231;0.653;0;0.214;0;0.014;0.034;3.77;3.35;0.78;0.29;1.01;0.72;20.45;0.99;0.48;0.133;0.14;0.422;0.32;0.257;0.09;0.006;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
153;11.802;589;588;44;187;53;7.9;42;0.49;0.45;3.83;2.29;1.63;0.6;0.69;0.29;0.1;10.5;1.17;jja;179.5;3.09;djf;231;0.843;0;0.069;0;0;0.088;4.12;3.61;0.79;0.23;1.16;0.92;4.2;1.21;0.83;0.073;0.35;0.405;0.302;0.294;0.02;0.281;sm;0;0;0;0;0;0;0.155;0.845;0;0;0;0;0;-12.6;0.17;154
154;123.695;550;535;56;350;62;22.2;15;0.565;0.5;3.92;2.28;1.68;0.58;0.7;0.29;0.11;10;1.16;jja;177.5;3.06;djf;231;0.642;0;0.186;0;0.08;0.08;3.59;3.21;0.75;0.21;1.01;0.83;10.3;0.86;0.49;0.097;0.14;0.407;0.347;0.246;0.068;0.018;sm;0;0;0;0;0;0;0.157;0.768;0;0;0;0;0.076;-12.6;0.172;162
155;13.352;686;685;34;179;92;6;195;0.693;0.43;3.52;2.21;1.93;0.63;0.65;0.25;0.11;10.55;1.19;jja;184.3;3.13;djf;312;0;0;0.999;0;0;0;4.42;3.74;0.78;0.4;0.88;0.49;5.71;0.6;0.47;0.541;0.1;0.421;0.366;0.213;0.094;0.009;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;156
156;66.464;640;644;49;260;103;12.2;240;0.757;0.53;3.7;2.22;1.92;0.6;0.66;0.26;0.11;9.95;1.18;jja;181;3.09;djf;312;0.073;0;0.841;0;0;0.039;4.67;4.1;0.79;0.35;0.89;0.56;5.35;0.65;0.47;0.489;0.11;0.415;0.36;0.224;0.08;0.008;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;162
157;41.205;604;582;62;356;77;8;304;0.903;0.36;3.91;2.22;1.78;0.57;0.65;0.28;0.12;10;1.17;jja;177.15;3.06;djf;231;0.713;0;0.169;0;0;0.117;4.04;3.72;0.79;0.18;1.11;0.97;6.22;0.78;0.48;0.074;0.12;0.41;0.346;0.244;0.071;0.006;sm;0;0;0;0;0;0;0.054;0.946;0;0;0;0;0;-13.1;0.183;158
158;8.129;544;532;35;146;47;4.6;293;0.693;0.56;3.85;2.24;1.69;0.58;0.69;0.28;0.12;10.15;1.18;jja;179.05;3.11;djf;231;0.725;0;0.044;0;0;0.232;3.34;3.03;0.74;0.18;1.12;0.96;13;0.6;0.48;0.111;0.1;0.418;0.332;0.25;0.053;0.007;sm;0;0;0;0;0;0;0.124;0.876;0;0;0;0;0;-12.7;0.174;162
161;31.292;564;576;66;255;112;11.7;293;0.538;0.58;3.6;2.25;2.04;0.63;0.72;0.26;0.1;10.45;1.18;jja;183.6;3.09;djf;312;0.137;0;0.797;0;0;0.055;4.32;3.65;0.78;0.39;0.89;0.51;7.05;0.76;0.48;0.565;0.12;0.413;0.35;0.237;0.076;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;162
162;147.974;479;462;74;421;65;33.3;337;0.412;0.61;3.52;2.25;1.8;0.64;0.76;0.26;0.09;10.55;1.17;NA;184.65;3.13;djf;312;0.535;0;0.345;0;0;0.105;3.35;2.88;0.74;0.29;0.89;0.63;15.74;0.82;0.49;0.336;0.13;0.417;0.331;0.252;0.071;0.016;sm;0;0;0;0;0;0;0.019;0.981;0;0;0;0;0;-13.5;0.188;0
163;23.498;616;615;49;257;102;6;51;0.905;0.48;3.52;2.22;1.93;0.63;0.68;0.25;0.11;10.55;1.19;jja;184.5;3.14;djf;312;0.536;0;0.445;0;0;0.019;4.07;3.62;0.78;0.29;0.91;0.65;5.07;0.61;0.47;0.246;0.1;0.423;0.366;0.211;0.101;0.009;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;165
164;30.026;601;609;64;317;117;10.1;2;0.614;0.65;3.51;2.24;2.01;0.64;0.71;0.25;0.1;10.6;1.19;jja;185.05;3.15;djf;312;0.429;0;0.532;0;0;0.039;4.39;3.96;0.78;0.31;0.89;0.61;5.04;0.56;0.47;0.274;0.1;0.415;0.365;0.22;0.07;0.009;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;165
165;138.796;480;476;63;379;65;22.4;310;0.592;0.62;3.33;2.24;1.76;0.67;0.79;0.24;0.08;11.45;1.18;jja;190.05;3.24;djf;211;0.775;0;0.144;0;0;0.078;2.85;2.44;0.72;0.27;0.88;0.63;9.02;0.63;0.48;0.261;0.1;0.422;0.338;0.24;0.079;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;167
166;73.86;497;495;82;354;78;19.2;334;0.504;0.45;3.42;2.24;1.83;0.65;0.78;0.25;0.08;11.35;1.21;jja;188.2;3.2;djf;211;0.62;0;0.34;0;0;0.04;3.48;3.02;0.74;0.29;0.87;0.61;10.12;0.71;0.48;0.273;0.11;0.414;0.346;0.24;0.07;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;167
167;48.16;407;402;46;233;54;12;342;0.653;0.53;3.27;2.23;1.67;0.68;0.84;0.24;0.06;11.6;1.2;jja;191.95;3.28;djf;211;0.685;0;0.251;0;0.001;0.062;2.75;2.3;0.71;0.28;0.83;0.58;15.25;0.9;0.48;0.422;0.13;0.417;0.326;0.257;0.081;0.006;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
168;54.252;554;544;75;371;73;15.3;318;0.544;0.68;3.25;2.25;1.61;0.69;0.74;0.23;0.08;11.8;1.2;jja;190.95;3.25;djf;211;0.699;0;0.225;0;0;0.075;2.93;2.55;0.72;0.24;0.88;0.68;8.6;0.56;0.48;0.277;0.09;0.43;0.324;0.245;0.08;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;171
169;13.215;595;581;52;227;85;4.6;308;0.883;0.6;3.47;2.24;1.65;0.65;0.71;0.24;0.1;10.55;1.21;jja;184.85;3.12;djf;312;0.563;0;0.406;0;0;0.031;3.62;3.07;0.75;0.29;0.9;0.63;5.48;0.53;0.48;0.299;0.09;0.429;0.335;0.236;0.088;0.008;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;170
170;55.279;512;506;46;275;58;12.5;11;0.673;0.62;3.27;2.25;1.62;0.69;0.77;0.23;0.08;11.6;1.19;jja;191.45;3.28;djf;211;0.794;0;0.091;0;0;0.115;2.51;2.17;0.7;0.22;0.84;0.66;10.25;0.51;0.48;0.244;0.09;0.427;0.332;0.241;0.075;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;171
171;39.96;439;438;28;204;55;10.1;1;0.704;0.59;3.18;2.24;1.64;0.7;0.85;0.23;0.07;11.85;1.19;jja;193.4;3.3;djf;211;0.733;0;0.101;0;0;0.166;2.09;1.8;0.69;0.23;0.82;0.63;12.1;0.54;0.48;0.331;0.09;0.431;0.301;0.267;0.056;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
172;67.993;441;439;42;208;59;15.6;321;0.596;0.54;3.04;2.24;1.59;0.74;0.85;0.23;0.06;11.85;1.19;jja;194.25;3.31;son;211;0.927;0;0.059;0;0;0.01;2.37;2.06;0.7;0.22;0.83;0.66;9.65;0.54;0.48;0.323;0.09;0.431;0.302;0.267;0.057;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
174;14.203;501;491;54;301;63;7.1;352;0.601;0.53;3.13;2.25;1.6;0.72;0.78;0.23;0.07;12.25;1.21;jja;195.1;3.32;djf;211;0.778;0;0.169;0;0;0.053;2.83;2.57;0.73;0.2;0.87;0.72;7.96;0.5;0.48;0.245;0.09;0.428;0.325;0.247;0.069;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;176
176;113.914;408;404;35;213;54;17.1;355;0.706;0.36;2.9;2.24;1.58;0.77;0.85;0.22;0.06;11.8;1.17;jja;197.45;3.4;son;211;0.83;0;0.091;0;0;0.078;2.36;2.06;0.7;0.2;0.83;0.68;11.81;0.53;0.48;0.313;0.09;0.43;0.307;0.264;0.058;0.007;sm;0;0;0.003;0;0;0;0;0.997;0;0;0;0;0;-15;0.189;179
177;39.257;408;405;35;173;50;10.3;1;0.683;0.48;2.93;2.23;1.61;0.76;0.87;0.23;0.05;11.8;1.18;jja;195.8;3.36;son;211;0.908;0;0.058;0;0;0.034;2.39;2.1;0.7;0.21;0.83;0.66;12.13;0.54;0.48;0.36;0.09;0.432;0.301;0.267;0.059;0.006;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;179
179;174.616;429;394;92;480;69;17.7;270;0.844;0.56;2.74;2.22;1.63;0.81;0.85;0.22;0.06;12.95;1.17;jja;201.45;3.44;son;211;0.768;0;0.182;0;0;0.043;2.85;2.55;0.73;0.21;0.88;0.71;7.95;0.87;0.46;0.337;0.12;0.499;0.28;0.221;0.083;0.006;sm;0;0.375;0.054;0;0;0;0;0.566;0;0.005;0;0;0;-14.4;0.113;0
181;44.038;635;635;83;408;131;13.9;149;0.539;0.39;2.69;2.16;1.55;0.8;0.76;0.25;0.11;12.7;1.18;NA;197.75;3.32;son;231;0.653;0;0.307;0;0;0.039;3.5;3.3;0.75;0.14;0.96;0.89;1;1.25;0.43;0.611;0.14;0.687;0.172;0.141;0.093;0.005;mt;0;0.844;0.156;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
183;123.278;771;727;154;789;101;12.6;142;0.993;0.8;2.82;2.09;1.54;0.74;0.66;0.22;0.14;12.45;1.2;jja;194.15;3.27;son;231;0.544;0;0.411;0;0;0.018;3.88;3.69;0.76;0.12;0.91;0.88;1.11;1.18;0.43;0.479;0.14;0.626;0.221;0.153;0.101;0.006;pa;0;0.393;0.604;0;0.003;0;0;0;0;0;0;0;0;-14.1;0.01;0
185;138.094;758;770;111;559;107;15.8;271;0.837;0.6;2.61;2.15;1.58;0.82;0.75;0.32;0.12;12.95;1.18;jja;198.75;3.26;djf;312;0.486;0;0.483;0;0;0.024;3.9;3.63;0.75;0.16;0.92;0.82;1.03;0.91;0.43;0.674;0.12;0.663;0.207;0.131;0.089;0.018;pa;0;0.423;0.577;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
189;136.347;448;427;79;436;62;19.9;53;0.663;0.41;3.03;2.25;1.6;0.74;0.78;0.22;0.07;12.15;1.22;jja;195.45;3.34;son;211;0.79;0;0.138;0;0;0.068;2.62;2.34;0.71;0.21;0.86;0.69;10.68;0.59;0.48;0.289;0.1;0.428;0.325;0.247;0.077;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;190
190;47.571;389;389;39;226;77;13;73;0.596;0.71;2.83;2.28;1.65;0.81;0.83;0.22;0.06;12.65;1.2;jja;199.6;3.37;son;211;0.754;0;0.123;0;0;0.123;2.24;1.98;0.69;0.21;0.82;0.66;6.66;0.75;0.48;0.327;0.12;0.422;0.317;0.261;0.069;0.006;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
191;26.129;410;409;16;117;48;8.5;68;0.675;0.35;2.87;2.25;1.59;0.78;0.83;0.22;0.06;11.95;1.18;jja;198;3.38;son;211;0.826;0;0.046;0;0;0.127;2.21;1.93;0.68;0.2;0.81;0.66;14.27;0.5;0.48;0.335;0.09;0.436;0.288;0.276;0.055;0.006;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;193
193;75.842;407;403;25;151;48;10.9;69;0.898;0.4;2.8;2.24;1.58;0.8;0.84;0.22;0.06;11.85;1.17;NA;198.55;3.37;son;211;0.871;0;0.06;0;0;0.069;2.28;2;0.69;0.18;0.82;0.69;12.86;0.53;0.48;0.372;0.09;0.432;0.301;0.267;0.059;0.007;sm;0;0;0.045;0;0;0;0;0.955;0;0;0;0;0;-15;0.182;195
194;48.001;482;459;53;247;72;8.3;142;0.948;0.47;2.69;2.21;1.58;0.82;0.81;0.22;0.07;12.85;1.18;jja;201.65;3.42;son;312;0.681;0;0.284;0;0;0.035;3.23;2.94;0.75;0.19;0.93;0.79;9.42;0.99;0.45;0.415;0.12;0.577;0.224;0.199;0.077;0.005;sm;0;0.377;0.174;0;0;0;0;0.449;0;0;0;0;0;-14.3;0.091;195
195;162.794;436;408;70;336;64;14.9;34;0.966;0.43;2.67;2.25;1.59;0.84;0.84;0.23;0.06;12.55;1.18;jja;201;3.39;son;211;0.82;0;0.144;0;0;0.035;2.58;2.3;0.71;0.18;0.87;0.75;9.31;0.76;0.46;0.343;0.11;0.517;0.27;0.213;0.078;0.007;sm;0;0.402;0.04;0;0;0;0;0.558;0;0;0;0;0;-14.4;0.11;0
196;59.566;774;760;75;504;78;10.7;182;0.816;0.47;2.64;2.15;1.58;0.81;0.78;0.34;0.12;13.75;1.18;jja;200.85;3.26;djf;312;0.515;0;0.402;0;0;0.074;3.67;3.4;0.75;0.16;0.98;0.89;1;1;0.44;0.579;0.13;0.6;0.238;0.163;0.085;0.008;mt;0;0.767;0.233;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;198
197;28.412;769;769;62;343;86;8.7;133;0.69;0.32;2.62;2.15;1.58;0.82;0.76;0.33;0.12;13.7;1.19;jja;201.3;3.26;djf;312;0.384;0;0.555;0;0;0.039;3.87;3.56;0.75;0.19;0.9;0.78;1;1.18;0.43;0.717;0.13;0.674;0.182;0.144;0.092;0.006;mt;0;0.642;0.358;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;198
198;139.849;662;656;110;687;117;16.2;230;0.826;0.45;2.58;2.2;1.59;0.85;0.81;0.3;0.1;13;1.17;jja;201.6;3.29;son;231;0.578;0;0.367;0;0;0.054;3.62;3.4;0.75;0.16;0.94;0.84;1.27;0.99;0.44;0.789;0.13;0.571;0.26;0.169;0.107;0.007;mt;0;0.786;0.214;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
199;27.619;717;724;114;598;147;8.3;188;0.719;0.47;2.58;2.21;1.59;0.86;0.81;0.31;0.1;13.45;1.18;jja;201.75;3.28;djf;312;0.499;0;0.459;0;0;0.042;3.98;3.78;0.77;0.17;0.94;0.84;1.12;1.07;0.44;0.627;0.13;0.597;0.241;0.162;0.115;0.006;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
200;122.615;1517;1652;435;1780;288;20.5;236;0.609;0.43;5.2;1.94;1.28;0.37;0.44;0.34;0.31;8.2;1.23;jja;150.15;2.7;djf;332;0.024;0.387;0.273;0;0.039;0.007;2.1;2.02;0.56;0.02;0.7;0.81;0.85;0.3;0.48;0.03;0.05;0.399;0.372;0.23;0.188;0.018;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;204
201;53.858;1531;1644;346;1378;262;16.7;239;0.496;0.3;5.22;1.94;1.32;0.37;0.42;0.33;0.3;8.25;1.24;jja;151.65;2.69;djf;322;0.001;0.252;0.211;0;0.041;0.004;1.89;1.84;0.6;0;0.81;0.96;0.8;0.3;0.48;0.03;0.04;0.405;0.371;0.225;0.195;0.018;sc;0;0;0;0;0;0;0.969;0;0;0;0;0;0.031;-11.8;0.065;204
202;11.026;1050;995;221;1111;263;5.2;157;0.726;0.94;5.28;2.11;1.46;0.4;0.55;0.32;0.27;8.55;1.23;jja;151.85;2.7;djf;313;0.06;0.005;0.73;0;0;0.043;4.41;4.14;0.79;0.17;0.9;0.8;0.8;0.42;0.48;0.036;0.07;0.373;0.423;0.204;0.122;0.018;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;204
203;56.466;1265;1331;309;1060;190;7.6;13;1.119;0.42;5.09;2.05;1.23;0.4;0.52;0.34;0.28;8.35;1.19;jja;149.5;2.68;djf;312;0.085;0.005;0.493;0;0.005;0.011;3.81;3.64;0.76;0.11;0.89;0.86;1.36;0.65;0.48;0.058;0.11;0.385;0.38;0.235;0.088;0.011;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;204
204;85.071;991;912;289;1382;294;13.9;246;0.748;0.65;5.41;2.14;1.29;0.4;0.57;0.33;0.29;8.15;1.23;jja;149.95;2.67;djf;312;0.141;0.017;0.659;0;0;0.085;4.37;4.21;0.79;0.12;0.9;0.86;1.1;0.61;0.48;0.033;0.1;0.388;0.383;0.229;0.111;0.012;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;0
205;41.933;1765;1831;480;2323;344;8.8;5;0.83;0.38;5.02;1.91;1.17;0.38;0.41;0.31;0.35;8.7;1.18;jja;154.35;2.71;djf;332;0;0.382;0.345;0.069;0;0;1.69;1.64;0.5;0.01;0.6;0.72;0.76;0.31;0.48;0.03;0.05;0.401;0.378;0.221;0.188;0.018;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;0
210;35.871;947;848;333;1374;352;6.8;91;0.993;0.93;4.69;2.18;1.74;0.46;0.52;0.3;0.19;9.05;1.21;NA;159.95;2.76;djf;313;0;0.168;0.734;0;0;0;3.7;3.46;0.72;0.18;0.84;0.74;0.76;0.4;0.48;0.04;0.07;0.36;0.433;0.207;0.134;0.02;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;0
213;37.555;649;614;107;590;111;10.3;166;0.669;0.29;4.17;2.25;1.96;0.54;0.63;0.29;0.14;9.65;1.14;jja;174.45;2.96;djf;231;0.549;0;0.273;0;0.097;0.063;3.73;3.42;0.76;0.17;1;0.89;3.15;0.77;0.47;0.068;0.12;0.421;0.352;0.227;0.101;0.008;sm;0;0;0;0;0;0;0;0.895;0;0;0;0;0.105;-14;0.193;0
214;34.732;818;787;128;640;220;9.2;305;0.721;0.83;4.81;2.26;1.79;0.47;0.61;0.32;0.18;8.05;1.18;jja;160.35;2.79;djf;313;0.252;0.032;0.57;0;0.079;0.037;4.24;3.99;0.77;0.21;0.88;0.73;0.93;0.67;0.48;0.054;0.11;0.41;0.36;0.229;0.079;0.008;sc;0;0;0;0;0;0;0.663;0.257;0;0;0;0;0.08;-12;0.107;215
215;75.2;697;687;122;622;123;15.2;91;0.646;0.63;4.6;2.26;1.84;0.49;0.62;0.31;0.16;8.2;1.16;jja;163.5;2.86;djf;231;0.48;0;0.414;0;0;0.089;4.21;3.93;0.79;0.18;1.02;0.9;1.16;0.57;0.48;0.065;0.1;0.418;0.346;0.235;0.062;0.008;sm;0;0;0;0;0;0;0.1;0.9;0;0;0;0;0;-12.8;0.177;0
217;33.914;952;833;354;1335;311;8.1;252;0.815;0.82;4.68;2.15;1.82;0.46;0.51;0.29;0.18;9.15;1.2;jja;160.65;2.78;djf;313;0;0.113;0.702;0;0;0;3.19;2.97;0.72;0.17;0.84;0.75;1.11;0.36;0.49;0.034;0.06;0.343;0.417;0.24;0.12;0.019;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;0
219;98.028;647;613;94;502;93;14.5;19;0.772;0.53;3.92;2.2;1.83;0.56;0.63;0.28;0.12;9.65;1.17;jja;177.2;3.02;djf;231;0.527;0;0.413;0;0;0.056;4.38;3.95;0.8;0.22;1.04;0.86;6.58;0.5;0.47;0.102;0.08;0.424;0.349;0.228;0.072;0.008;sm;0;0;0;0;0;0;0.065;0.935;0;0;0;0;0;-13;0.182;224
220;58.492;593;587;62;327;92;10;154;0.864;0.7;3.55;2.2;1.68;0.62;0.66;0.25;0.11;10.3;1.19;jja;182.65;3.11;djf;312;0.455;0;0.471;0;0;0.074;4.08;3.63;0.78;0.27;0.95;0.71;5.64;0.63;0.47;0.227;0.1;0.427;0.346;0.226;0.101;0.008;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;224
222;54.71;721;712;110;523;137;11.5;44;0.726;0.59;4.1;2.21;1.89;0.54;0.59;0.28;0.13;9.7;1.14;jja;174.6;2.93;djf;313;0.299;0;0.67;0;0;0.027;4.46;3.94;0.8;0.29;0.95;0.69;3.02;0.52;0.48;0.128;0.09;0.424;0.338;0.238;0.058;0.008;sm;0;0;0;0;0;0;0.079;0.921;0;0;0;0;0;-12.9;0.18;224
224;231.466;559;546;70;460;78;23.3;92;0.736;0.49;3.69;2.21;1.66;0.6;0.65;0.25;0.11;10.1;1.19;jja;180.25;3.05;djf;312;0.555;0;0.358;0;0;0.077;3.56;3.16;0.76;0.24;0.97;0.76;7.15;0.64;0.48;0.205;0.1;0.42;0.347;0.233;0.086;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
