ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros;NEXTDOWNID
493;125.735;1172;1135;259;1187;306;16.4;96;0.77;0.8;3.69;2.11;1.74;0.57;0.62;0.43;0.22;10.25;1.21;jja;167;2.74;djf;312;0.027;0.038;0.725;0;0;0.034;3.78;3.45;0.7;0.2;0.79;0.66;0.79;0.34;0.49;0.106;0.06;0.351;0.42;0.228;0.13;0.02;sc;0;0.066;0;0;0;0;0.875;0;0;0;0.059;0;0;-11.9;0.058;494
494;495.984;1045;1032;244;1429;249;31.1;247;0.809;0.85;3.39;2.22;1.63;0.65;0.71;0.48;0.19;11.55;1.2;jja;173.3;2.8;djf;312;0.138;0.008;0.773;0;0;0.045;3.93;3.51;0.73;0.25;0.83;0.63;0.86;0.68;0.46;0.212;0.1;0.486;0.326;0.188;0.125;0.012;mt;0;0.552;0;0;0;0;0.307;0.085;0;0;0.055;0;0;-12.3;0.045;497
495;78.638;1030;1030;205;967;269;11.2;304;0.895;1.02;3.05;2.26;1.61;0.74;0.73;0.49;0.15;12.75;1.16;jja;184.15;2.99;djf;312;0.186;0;0.801;0;0;0.011;4.47;3.96;0.76;0.32;0.85;0.56;0.69;0.66;0.46;0.275;0.11;0.475;0.336;0.189;0.126;0.011;mt;0;0.869;0;0;0;0;0.131;0;0;0;0;0;0;-12.7;0.017;497
496;340.171;1186;1144;323;1716;322;22.4;127;0.927;0.8;3.66;2.11;1.46;0.58;0.61;0.41;0.23;10.4;1.21;jja;165.25;2.8;djf;312;0.094;0.105;0.667;0;0;0.013;3.38;3.06;0.68;0.19;0.79;0.68;0.73;0.53;0.47;0.12;0.09;0.435;0.359;0.206;0.142;0.014;sc;0;0.171;0;0;0;0;0.617;0.107;0;0;0.105;0;0;-12;0.069;497
497;218.152;840;820;227;1123;244;19.9;220;0.837;1.05;3.22;2.31;1.55;0.72;0.82;0.47;0.16;11.9;1.16;jja;174.95;2.85;djf;312;0.187;0;0.711;0;0;0.094;3.72;3.32;0.75;0.27;0.85;0.63;1.12;0.85;0.47;0.404;0.12;0.492;0.316;0.192;0.121;0.01;mt;0;0.614;0;0;0;0;0.121;0.265;0;0;0;0;0;-12.7;0.064;499
498;143.786;1116;1076;309;1593;322;28.5;128;0.474;0.83;3.53;2.14;1.4;0.61;0.65;0.42;0.22;10.9;1.2;jja;167.05;2.8;djf;312;0.105;0.077;0.663;0;0;0.014;3.57;3.22;0.7;0.22;0.8;0.63;0.81;0.55;0.47;0.174;0.09;0.438;0.367;0.195;0.139;0.014;sc;0;0.237;0;0;0;0;0.457;0.111;0;0;0.196;0;0;-12.1;0.068;499
499;960.862;992;918;325;1772;240;53.7;51;0.652;0.92;3.07;2.22;1.48;0.72;0.74;0.55;0.16;13.15;1.15;jja;187.4;3;djf;312;0.206;0.001;0.657;0;0;0.065;3.71;3.27;0.74;0.29;0.86;0.61;1.91;0.75;0.46;0.358;0.11;0.493;0.315;0.192;0.115;0.01;mt;0;0.693;0;0;0;0;0.062;0.245;0;0;0;0;0;-13;0.057;501
500;117.546;994;966;303;1582;302;22.3;93;0.548;0.97;2.71;2.27;1.57;0.84;0.74;0.53;0.14;15.65;1.17;jja;205.25;3.2;djf;312;0.143;0;0.791;0;0;0.019;4.22;3.65;0.74;0.36;0.82;0.48;0.64;0.57;0.47;0.211;0.09;0.457;0.355;0.188;0.12;0.014;mt;0;0.616;0;0;0;0;0.268;0;0;0;0;0.116;0;-12.3;0.033;501
501;460.011;852;824;255;1326;292;31.4;207;0.771;0.91;2.74;2.35;1.66;0.86;0.83;0.51;0.14;14.6;1.16;jja;200.9;3.17;djf;312;0.154;0.002;0.772;0;0;0.03;4.48;3.93;0.77;0.37;0.85;0.51;0.81;0.61;0.47;0.335;0.09;0.461;0.35;0.19;0.122;0.014;sc;0;0.442;0;0;0;0;0.472;0.018;0;0;0;0.069;0;-12.1;0.042;503
503;198.136;595;545;184;1109;178;17.7;123;0.898;0.72;2.39;2.48;1.65;1.04;0.99;0.49;0.09;17.7;1.18;jja;222.4;3.47;djf;313;0.272;0;0.57;0;0;0.14;3.99;3.53;0.77;0.36;0.87;0.53;2.27;0.49;0.5;0.334;0.08;0.35;0.385;0.264;0.097;0.016;sc;0;0.135;0;0;0;0;0.639;0.223;0;0;0;0.004;0;-12;0.082;504
504;308.651;398;367;77;465;81;26.1;181;0.759;0.7;2.24;2.47;1.65;1.1;1.05;0.45;0.08;19.9;1.17;jja;234.9;3.76;djf;112;0.319;0;0.294;0;0.006;0.367;2.65;2.39;0.69;0.27;0.8;0.57;19.86;0.77;0.48;0.42;0.11;0.405;0.352;0.243;0.086;0.008;sm;0;0.02;0;0;0;0;0.111;0.866;0;0;0;0.004;0;-12.7;0.172;521
505;210.894;915;877;317;1452;258;19.7;140;0.83;0.84;2.82;2.29;1.55;0.81;0.76;0.56;0.14;15.75;1.17;jja;205.25;3.21;djf;312;0.18;0;0.695;0;0;0.056;3.93;3.33;0.73;0.36;0.82;0.48;1.1;0.52;0.46;0.266;0.09;0.456;0.346;0.198;0.1;0.012;mt;0;0.357;0;0;0;0;0.352;0.291;0;0;0;0;0;-12.3;0.08;507
506;49.9;544;503;134;675;154;16.8;143;0.476;0.71;2.49;2.47;1.61;0.99;0.99;0.51;0.08;18.1;1.18;jja;223.6;3.52;djf;313;0.488;0;0.476;0;0;0.037;4.16;3.66;0.78;0.35;0.9;0.56;3.47;0.41;0.47;0.354;0.07;0.42;0.356;0.223;0.05;0.01;sm;0;0;0;0;0;0;0.4;0.6;0;0;0;0;0;-12.2;0.138;507
507;506.67;804;756;358;1631;161;39.5;101;0.642;0.81;2.73;2.35;1.59;0.86;0.81;0.54;0.11;17.3;1.17;jja;212.95;3.31;djf;312;0.33;0;0.564;0;0.003;0.044;3.98;3.51;0.76;0.32;0.86;0.56;2.63;0.61;0.46;0.468;0.1;0.461;0.341;0.198;0.105;0.01;mt;0;0.607;0;0;0;0;0.061;0.332;0;0;0;0;0;-13;0.073;521
508;78.279;383;382;47;224;110;18.5;185;0.539;0.6;2.14;2.49;1.61;1.16;1.05;0.42;0.08;20.05;1.17;jja;245.85;4.13;djf;211;0.603;0;0.381;0;0;0.015;4.48;4.19;0.79;0.27;0.95;0.71;5.94;0.59;0.48;0.368;0.09;0.429;0.318;0.253;0.061;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;521
509;70.275;786;754;332;1355;167;16.8;104;0.564;1.02;3.06;2.38;1.81;0.78;0.74;0.52;0.1;18.1;1.14;jja;216.55;3.49;djf;312;0.303;0;0.662;0;0;0.03;4.64;4.13;0.78;0.35;0.89;0.56;1.27;0.64;0.47;0.411;0.11;0.45;0.35;0.199;0.115;0.01;mt;0;0.783;0;0;0;0;0;0.217;0;0;0;0;0;-14.2;0.049;519
510;75.711;1247;1261;353;1688;221;17.9;110;0.549;0.98;2.87;2.14;1.78;0.75;0.59;0.52;0.15;18.45;1.14;jja;221.7;3.54;djf;312;0.077;0.001;0.71;0;0;0.002;4.24;3.79;0.73;0.29;0.83;0.57;0.98;0.66;0.46;0.281;0.11;0.495;0.324;0.18;0.127;0.011;mt;0;0.996;0;0;0;0;0;0.004;0;0;0;0;0;-14.1;0.011;519
511;55.509;615;579;178;841;176;11.1;84;0.756;1.1;3.1;2.45;1.83;0.79;0.77;0.52;0.09;17.95;1.14;jja;216.4;3.49;djf;313;0.291;0;0.656;0;0;0.047;4.73;4.28;0.81;0.35;0.9;0.57;1.4;0.65;0.47;0.501;0.11;0.438;0.359;0.203;0.127;0.01;mt;0;0.602;0;0;0;0;0;0.398;0;0;0;0;0;-14.3;0.082;512
512;149.811;446;405;125;730;158;14.6;50;0.949;0.87;2.97;2.5;1.77;0.84;0.83;0.5;0.07;18.45;1.15;jja;221.25;3.57;djf;311;0.429;0;0.545;0;0;0.025;4.67;4.3;0.81;0.31;0.93;0.65;2.97;0.46;0.47;0.318;0.08;0.414;0.362;0.224;0.061;0.01;sm;0;0.193;0;0;0;0;0.021;0.786;0;0;0;0;0;-13.5;0.153;519
513;84.916;1022;1025;352;1524;202;20.2;114;0.515;1.01;2.86;2.23;1.69;0.78;0.67;0.53;0.14;18.35;1.14;jja;218.8;3.44;djf;312;0.126;0;0.764;0;0;0.063;4.3;3.83;0.75;0.34;0.83;0.52;1.01;0.65;0.45;0.412;0.1;0.507;0.316;0.176;0.121;0.011;mt;0;0.925;0;0;0;0;0;0.075;0;0;0;0;0;-14.2;0.023;515
514;50.175;829;825;309;1210;184;17.2;120;0.465;1.06;2.84;2.36;1.66;0.83;0.76;0.53;0.13;18.55;1.15;jja;220.3;3.48;djf;313;0.255;0;0.734;0;0;0.009;4.44;3.89;0.77;0.37;0.86;0.51;1.44;0.64;0.46;0.436;0.1;0.496;0.322;0.182;0.115;0.011;mt;0;0.785;0;0;0;0;0;0.215;0;0;0;0;0;-14.2;0.049;515
515;78.327;426;361;186;1070;88;19;107;0.525;0.8;2.8;2.46;1.64;0.88;0.87;0.51;0.08;19.4;1.15;jja;225.5;3.59;djf;211;0.503;0;0.411;0;0;0.077;4.24;3.89;0.79;0.29;0.93;0.66;6.68;0.6;0.48;0.519;0.1;0.421;0.343;0.236;0.068;0.009;sm;0;0.162;0;0;0;0;0;0.838;0;0;0;0;0;-14.7;0.161;518
516;144.912;546;394;285;1170;119;21.8;118;0.624;0.79;2.71;2.44;1.63;0.9;0.88;0.51;0.09;19.05;1.17;jja;224;3.55;djf;313;0.453;0;0.497;0;0;0.047;4.25;3.8;0.78;0.33;0.9;0.58;4.41;0.71;0.47;0.515;0.11;0.439;0.346;0.216;0.101;0.009;sm;0;0.434;0;0;0;0;0;0.566;0;0;0;0;0;-14.4;0.112;518
517;37.539;349;345;38;302;107;13.7;65;0.506;0.41;2.78;2.46;1.64;0.88;0.9;0.5;0.06;19.35;1.16;jja;228.5;3.68;djf;311;0.498;0;0.467;0;0.026;0.003;4.36;4.03;0.79;0.28;0.92;0.67;7.35;0.45;0.48;0.347;0.08;0.405;0.347;0.248;0.042;0.009;sm;0;0.093;0;0;0;0;0;0.907;0;0;0;0;0;-15;0.173;518
518;84.571;329;324;38;291;87;22.5;130;0.461;0.54;2.57;2.46;1.64;0.96;0.96;0.48;0.07;19.25;1.16;jja;231.65;3.76;djf;211;0.586;0;0.339;0;0.008;0.066;3.94;3.64;0.78;0.26;0.92;0.69;9.36;0.72;0.48;0.427;0.11;0.427;0.335;0.238;0.057;0.008;sm;0;0.094;0;0;0;0;0;0.906;0;0;0;0;0;-15;0.173;519
519;273.718;438;370;200;1412;124;37;96;0.504;0.72;2.82;2.45;1.71;0.87;0.85;0.5;0.07;19.2;1.16;jja;226.35;3.68;djf;311;0.466;0;0.465;0;0.003;0.062;4.38;4.04;0.79;0.29;0.93;0.67;5.8;0.7;0.47;0.378;0.11;0.439;0.344;0.217;0.08;0.009;sm;0;0.3;0;0;0;0;0;0.7;0;0;0;0;0;-14.5;0.136;521
520;128.36;352;350;49;255;95;25.8;172;0.495;0.51;2.25;2.48;1.64;1.1;1.01;0.43;0.07;19.7;1.16;jja;245.85;4.17;djf;211;0.594;0;0.375;0;0;0.028;4.5;4.23;0.81;0.26;0.97;0.74;6.62;0.52;0.48;0.386;0.09;0.421;0.326;0.252;0.053;0.008;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;521
521;407.365;321;308;63;444;77;53;134;0.43;0.6;2.51;2.46;1.72;0.98;0.96;0.46;0.07;19.65;1.16;jja;235.7;3.89;djf;211;0.513;0;0.349;0;0.004;0.1;3.96;3.68;0.79;0.26;0.92;0.71;17.98;0.73;0.48;0.439;0.11;0.424;0.341;0.235;0.06;0.008;sm;0;0.022;0;0;0;0;0.055;0.909;0;0.009;0;0.004;0;-13;0.179;0
523;122.319;313;312;46;252;104;23.5;158;0.531;0.52;2.19;2.47;1.65;1.13;1.04;0.43;0.07;20.05;1.17;jja;247.7;4.24;djf;211;0.651;0;0.328;0;0;0.021;4.23;3.99;0.8;0.25;0.94;0.73;6.85;0.55;0.48;0.357;0.09;0.418;0.346;0.236;0.063;0.009;sm;0;0;0;0;0;0;0;0.969;0;0;0;0.031;0;-14;0.187;0
524;158.516;1839;1801;421;1910;366;13.6;2;1.041;0.93;3.83;2.09;1.07;0.55;0.67;0.48;0.31;14;1.22;son;182.15;3.39;djf;312;0.096;0.31;0.523;0;0;0.017;2.52;2.4;0.61;0.09;0.74;0.76;0.59;0.83;0.46;0.09;0.11;0.536;0.296;0.167;0.097;0.013;sc;0;0.139;0;0;0;0;0.733;0.018;0.065;0.045;0;0;0;-11.9;0.076;526
525;62.193;2168;2200;351;1659;390;11.2;182;0.794;0.75;3.47;1.93;0.99;0.56;0.52;0.42;0.35;12.4;1.15;son;177.45;3.14;djf;321;0.05;0.383;0.279;0;0;0.001;2.01;1.95;0.53;0;0.69;0.84;0.64;0.65;0.44;0.066;0.1;0.561;0.28;0.159;0.104;0.012;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;526
526;149.285;1974;2015;415;1870;361;17.8;136;0.775;0.77;3.43;2.05;0.97;0.6;0.61;0.43;0.36;12.9;1.16;son;181.7;3.22;djf;312;0.091;0.19;0.386;0;0;0.019;2.54;2.45;0.63;0.05;0.8;0.89;0.59;0.72;0.44;0.061;0.11;0.515;0.31;0.175;0.112;0.01;mt;0;0.869;0;0;0;0;0.131;0;0;0;0;0;0;-12.7;0.017;527
527;293.902;1723;1741;463;2226;388;28.7;60;0.673;0.75;3.64;2.11;1.1;0.58;0.64;0.44;0.3;13.35;1.16;son;181.6;3.3;djf;312;0.093;0.213;0.489;0;0;0.021;2.81;2.67;0.64;0.1;0.79;0.8;0.55;0.64;0.47;0.053;0.1;0.434;0.36;0.206;0.126;0.012;mt;0;0.591;0;0;0;0;0.409;0;0;0;0;0;0;-12.2;0.03;538
528;107.099;2533;2579;397;2100;429;10.8;69;1.082;0.49;3.88;1.75;0.7;0.45;0.43;0.39;0.51;10;1.09;jja;164.35;2.86;djf;332;0.012;0.533;0.066;0.132;0;0;1.25;1.25;0.34;-0.06;0.43;0.65;0.5;0.46;0.42;0.035;0.07;0.662;0.217;0.121;0.125;0.015;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;530
529;35.192;2661;2707;435;2318;383;10.1;182;0.663;0.52;4.11;1.71;0.48;0.42;0.41;0.39;0.5;8.95;1.08;jja;161.5;2.81;djf;332;0.006;0.576;0.036;0.265;0;0;0.74;0.74;0.23;-0.04;0.3;0.45;0.56;0.43;0.43;0.042;0.07;0.664;0.215;0.121;0.125;0.016;mt;0;0.789;0.211;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;530
530;142.254;2020;2059;533;2386;399;14.8;99;0.91;0.8;3.97;1.96;0.81;0.49;0.54;0.4;0.44;9.7;1.08;jja;161.95;2.82;djf;312;0.089;0.31;0.321;0.002;0;0.014;2.68;2.64;0.61;0.01;0.79;0.93;0.58;0.61;0.43;0.038;0.09;0.604;0.253;0.143;0.108;0.012;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;533
531;39.827;2585;2591;393;1925;353;8.1;73;0.879;0.51;4.22;1.71;0.51;0.41;0.41;0.4;0.48;8.8;1.08;jja;161.1;2.83;djf;332;0.014;0.538;0;0.289;0;0;0.57;0.57;0.19;-0.09;0.23;0.46;0.56;0.39;0.41;0.03;0.06;0.687;0.204;0.109;0.165;0.015;mt;0;0.636;0.364;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;532
532;20.625;2221;2264;342;1406;396;4.6;168;1.122;0.75;4.31;1.81;0.76;0.42;0.46;0.4;0.46;8.65;1.09;jja;159.35;2.78;djf;321;0.053;0.435;0.095;0;0;0;1.79;1.78;0.49;-0.04;0.68;0.9;0.53;0.38;0.43;0.03;0.06;0.676;0.207;0.116;0.138;0.017;mt;0;0.951;0.049;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;533
533;172.562;2133;2218;530;2360;405;18;182;0.825;0.67;4.22;1.88;0.76;0.45;0.49;0.41;0.44;9.15;1.07;jja;158.4;2.81;djf;332;0.074;0.434;0.225;0.025;0;0.01;2;1.96;0.5;0;0.63;0.79;0.62;0.59;0.43;0.058;0.09;0.613;0.252;0.134;0.112;0.013;mt;0;0.919;0.081;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;537
534;268.336;2235;2280;426;2358;392;31.3;107;0.59;0.7;3.6;1.86;0.88;0.52;0.51;0.4;0.43;11.25;1.11;son;168.75;2.93;djf;321;0.041;0.408;0.236;0.007;0;0.006;1.93;1.88;0.51;-0.01;0.67;0.85;0.57;0.59;0.44;0.035;0.1;0.614;0.243;0.143;0.102;0.027;mt;0;0.872;0.128;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;537
535;47.242;2450;2468;419;2040;436;11.5;164;0.674;0.7;4.34;1.75;0.76;0.4;0.41;0.42;0.46;9.1;1.06;jja;158.7;2.8;djf;332;0.015;0.609;0.05;0.107;0;0;1.08;1.08;0.34;-0.04;0.45;0.64;0.65;0.42;0.4;0.031;0.06;0.726;0.178;0.096;0.124;0.015;mt;0;0.795;0.205;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;537
536;13.845;2618;2611;420;2193;422;7.5;209;0.559;0.68;4.32;1.67;0.77;0.39;0.38;0.43;0.46;9.5;1.05;jja;158.15;2.8;djf;332;0.001;0.507;0.071;0.138;0;0;1.05;1.04;0.35;-0.03;0.49;0.67;0.38;0.5;0.42;0.032;0.08;0.681;0.204;0.115;0.083;0.016;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;537
537;351.353;1850;1894;584;2960;388;27.6;166;0.767;0.76;3.89;2.02;0.98;0.52;0.57;0.43;0.34;10.55;1.08;son;163.4;2.89;djf;312;0.091;0.27;0.427;0.005;0;0.014;2.78;2.66;0.62;0.08;0.76;0.8;0.66;0.67;0.43;0.054;0.1;0.574;0.279;0.147;0.112;0.011;mt;0;0.986;0;0;0;0;0.014;0;0;0;0;0;0;-13.5;0.011;538
538;15.128;1036;842;439;1637;205;6.3;176;0.699;0.64;3.73;2.32;1.11;0.62;0.82;0.43;0.26;12.95;1.16;son;175.45;3.08;djf;312;0.263;0;0.34;0;0;0.27;2.84;2.73;0.71;0.17;0.94;0.84;1.65;0.88;0.46;0.083;0.13;0.439;0.377;0.184;0.132;0.008;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;540
539;58.089;2170;2201;402;2012;381;13.5;137;0.637;0.71;3.92;1.88;1;0.48;0.46;0.43;0.31;11;1.11;son;164.55;2.92;djf;332;0.013;0.53;0.246;0;0;0;1.71;1.64;0.47;0.01;0.59;0.74;0.61;0.49;0.41;0.04;0.07;0.684;0.204;0.111;0.111;0.014;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;540
540;171.702;1302;1265;517;2059;355;20.3;134;0.729;1;3.79;2.19;1.19;0.58;0.68;0.43;0.24;13.95;1.16;son;181.25;3.26;djf;312;0.153;0.106;0.588;0;0;0.043;3.66;3.49;0.71;0.17;0.85;0.76;0.86;0.67;0.47;0.06;0.1;0.397;0.4;0.203;0.141;0.012;sc;0;0.473;0;0;0;0;0.527;0;0;0;0;0;0;-12.1;0.036;541
541;451.621;1401;1421;546;2140;326;30.9;66;0.775;0.88;3.69;2.12;1.27;0.57;0.54;0.37;0.22;15.25;1.18;son;189.7;3.3;djf;312;0.124;0.063;0.542;0;0;0.019;3.46;3.25;0.7;0.16;0.84;0.75;0.78;0.64;0.46;0.046;0.1;0.463;0.357;0.179;0.123;0.013;mt;0;0.7;0;0;0;0;0.3;0;0;0;0;0;0;-12.3;0.025;548
542;142.495;2462;2487;422;2405;371;16.4;124;0.822;0.62;4.36;1.75;0.77;0.4;0.41;0.43;0.46;9.65;1.05;jja;157.7;2.8;djf;332;0.018;0.495;0.087;0.137;0.002;0.003;1.33;1.32;0.36;-0.05;0.47;0.67;0.54;0.49;0.43;0.03;0.07;0.651;0.224;0.125;0.112;0.015;mt;0;0.988;0;0;0;0;0.012;0;0;0;0;0;0;-13.6;0.011;543
543;271.527;2046;2105;508;2356;396;22.7;175;0.82;0.72;4.09;1.9;0.91;0.46;0.47;0.43;0.38;10.3;1.08;NA;161.25;2.85;djf;312;0.075;0.314;0.286;0.004;0.004;0.009;2.31;2.24;0.55;0.02;0.68;0.8;0.61;0.58;0.43;0.038;0.09;0.606;0.251;0.143;0.099;0.013;mt;0;0.853;0.102;0;0;0;0.045;0;0;0;0;0;0;-13.1;0.012;544
544;291.323;1724;1750;533;2412;370;23.9;68;0.806;0.85;3.81;2.03;1.05;0.53;0.53;0.41;0.31;12.15;1.14;son;169.55;2.99;djf;312;0.081;0.161;0.462;0.003;0.005;0.016;2.97;2.84;0.64;0.11;0.77;0.77;0.71;0.66;0.45;0.035;0.1;0.523;0.303;0.174;0.117;0.011;mt;0;0.814;0.186;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;547
545;85.852;2042;2078;428;2142;430;11.8;249;0.884;0.85;3.86;1.9;1;0.49;0.43;0.41;0.39;11.35;1.11;son;167.4;2.89;djf;321;0.028;0.392;0.25;0.007;0;0.013;2.16;2.11;0.49;-0.01;0.61;0.77;0.59;0.55;0.41;0.03;0.08;0.661;0.22;0.119;0.104;0.013;mt;0;0.617;0.383;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;547
546;15.968;2273;2346;329;1440;413;5.5;210;0.824;0.68;3.53;1.78;1.11;0.5;0.38;0.39;0.31;13.2;1.14;son;178.85;3.06;djf;333;0;0.678;0.122;0;0;0;0.98;0.94;0.37;-0.01;0.47;0.65;0.68;0.51;0.4;0.03;0.08;0.729;0.174;0.097;0.062;0.016;mt;0;0.657;0.343;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;547
547;240.181;1694;1737;555;2445;408;17.1;128;1.021;0.81;3.67;2.03;1.09;0.55;0.5;0.4;0.33;12.6;1.15;son;173.35;3;djf;312;0.08;0.212;0.461;0;0;0.017;3.03;2.9;0.63;0.11;0.75;0.75;0.65;0.62;0.44;0.033;0.1;0.57;0.272;0.158;0.103;0.012;mt;0;0.863;0.137;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;548
548;65.167;1309;1211;606;2240;331;12.2;169;0.748;0.82;3.41;2.13;1.2;0.62;0.53;0.37;0.25;13.9;1.16;son;186.25;3.16;djf;312;0.148;0.115;0.495;0;0.011;0.065;2.98;2.73;0.67;0.21;0.8;0.66;0.88;0.75;0.46;0.051;0.12;0.455;0.342;0.202;0.125;0.009;mt;0;0.809;0.191;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;558
549;56.552;1996;2011;391;1807;413;15.1;104;0.562;0.63;3.52;1.88;1.08;0.53;0.41;0.42;0.36;11.65;1.11;jja;176.85;2.97;djf;312;0.044;0.295;0.282;0;0;0.007;2.34;2.27;0.57;0.01;0.73;0.88;0.52;0.57;0.42;0.031;0.09;0.628;0.239;0.133;0.1;0.012;mt;0;0.697;0.242;0;0;0;0.061;0;0;0;0;0;0;-13;0.013;550
550;303.719;1658;1696;328;1788;286;21.8;242;0.904;0.87;3.19;2.01;1.18;0.63;0.46;0.41;0.29;13.6;1.13;son;189;3.09;djf;312;0.094;0.007;0.487;0;0;0.008;3.1;2.9;0.7;0.14;0.85;0.8;0.74;0.66;0.46;0.054;0.11;0.495;0.323;0.182;0.124;0.011;mt;0;0.824;0;0;0;0;0.134;0.041;0;0;0;0;0;-12.7;0.024;557
551;8.902;2655;2659;278;1339;293;4.8;94;0.703;0.55;3.65;1.59;1.04;0.44;0.32;0.41;0.38;11.7;1.12;son;174.7;2.96;djf;332;0;0.662;0;0.288;0;0;0.2;0.2;0.13;-0.05;0.11;0.28;0.63;0.4;0.43;0.03;0.06;0.641;0.232;0.127;0.171;0.015;pa;0;0.016;0.984;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;552
552;122.342;2192;2248;459;2389;391;19.1;121;0.652;0.7;3.7;1.82;1.01;0.49;0.39;0.41;0.39;11.1;1.1;jja;172.2;2.94;djf;332;0.004;0.538;0.207;0.042;0.022;0;1.32;1.27;0.39;0;0.46;0.61;0.64;0.53;0.42;0.031;0.08;0.648;0.227;0.126;0.102;0.014;pa;0;0.348;0.65;0;0;0;0.003;0;0;0;0;0;0;-13.9;0.01;553
553;136.463;1750;1788;579;2596;369;20.8;115;0.634;0.75;3.49;1.98;1.14;0.57;0.46;0.41;0.34;12.2;1.12;son;179.05;2.97;djf;312;0.112;0.25;0.376;0.004;0;0.015;2.45;2.32;0.58;0.09;0.7;0.73;0.67;0.63;0.44;0.041;0.1;0.569;0.281;0.15;0.124;0.012;mt;0;0.668;0.332;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;557
554;13.683;1849;1874;227;1018;310;4.1;231;1.014;0.98;3.04;1.94;1.25;0.64;0.4;0.42;0.29;14.65;1.15;son;198.2;3.28;djf;321;0.035;0;0.243;0;0;0;2.6;2.51;0.64;0.06;0.85;0.91;0.59;0.62;0.47;0.077;0.1;0.487;0.325;0.188;0.107;0.014;mt;0;0.987;0;0;0;0;0;0;0;0;0;0.013;0;-13.9;0.011;555
555;176.29;1476;1506;363;1845;307;16.2;238;0.927;0.85;2.99;2.05;1.37;0.69;0.48;0.38;0.24;16.05;1.19;son;206.1;3.38;djf;312;0.097;0;0.554;0;0.003;0.039;3.44;3.21;0.71;0.19;0.82;0.71;0.72;0.7;0.46;0.072;0.11;0.491;0.323;0.186;0.119;0.01;mt;0;0.867;0;0;0;0;0.122;0;0;0;0;0.01;0;-12.7;0.017;556
556;96.084;1063;885;442;1518;216;16.9;289;0.654;1.03;3.03;2.24;1.5;0.74;0.58;0.34;0.18;16.05;1.18;son;207.35;3.43;djf;313;0.133;0;0.479;0;0.142;0.092;3.04;2.72;0.68;0.21;0.79;0.62;0.95;0.7;0.47;0.073;0.11;0.447;0.353;0.2;0.132;0.01;mt;0;0.854;0;0;0;0;0.004;0;0;0;0;0;0.142;-13.6;0.04;557
557;121.859;1488;1438;555;2378;338;18.5;144;0.673;0.75;3.28;2.07;1.26;0.63;0.5;0.37;0.25;14.15;1.15;son;188.3;3.14;djf;312;0.12;0.14;0.466;0;0;0.039;2.73;2.5;0.63;0.16;0.77;0.7;0.69;0.67;0.46;0.071;0.11;0.493;0.32;0.188;0.11;0.01;mt;0;0.679;0.321;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;558
558;81.702;886;710;380;1611;225;14.1;140;0.726;0.99;3.19;2.24;1.4;0.7;0.6;0.34;0.17;15.6;1.16;son;201.85;3.33;djf;312;0.299;0;0.537;0;0;0.101;3.38;3.09;0.73;0.25;0.91;0.69;2.07;0.77;0.47;0.11;0.12;0.425;0.359;0.215;0.124;0.008;mt;0;0.874;0;0;0;0;0.126;0;0;0;0;0;0;-12.7;0.016;602
